subject_id,trial_index,casino,visit_in_casino,chosen_machine_label,reward,prob_of_no_loss,outcome_numeric,unchosen_machine_label,prob_of_no_loss_unchosen,counterfactual_reward,counterfactual_outcome_numeric,prompt_used,llm_history_context_turns
22,25,3,8,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 3, visit 8: Choose Q or C.",25
22,26,3,9,Q,0,0.75,0,C,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 3, visit 9: Choose Q or C.",26
22,27,4,7,G,1,0.75,1,F,0.75,0,0,"Outcome: You chose Machine Q and experienced a loss (Reward: 0). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 4, visit 7: Choose G or F.",27
22,28,4,8,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a loss (Reward: 0).

Casino 4, visit 8: Choose G or F.",28
22,29,2,5,T,0,0.75,0,M,0.25,1,1,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 2, visit 5: Choose M or T.",29
22,30,4,9,G,1,0.75,1,F,0.75,0,0,"Outcome: You chose Machine T and experienced a loss (Reward: 0). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 4, visit 9: Choose G or F.",30
22,31,2,6,T,0,0.75,0,M,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a loss (Reward: 0).

Casino 2, visit 6: Choose M or T.",31
22,32,1,8,H,0,0.25,0,Z,0.25,1,1,"Outcome: You chose Machine T and experienced a loss (Reward: 0). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 1, visit 8: Choose Z or H.",32
22,33,2,7,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine H and experienced a loss (Reward: 0). The other machine, Machine Z, would have resulted in a win (Reward: 1).

Casino 2, visit 7: Choose M or T.",33
22,34,4,10,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 4, visit 10: Choose G or F.",34
22,35,1,9,Z,0,0.25,0,H,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 1, visit 9: Choose Z or H.",35
22,36,4,11,G,0,0.75,0,F,0.75,1,1,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 4, visit 11: Choose G or F.",36
22,37,2,8,T,1,0.75,1,M,0.25,1,1,"Outcome: You chose Machine G and experienced a loss (Reward: 0). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 2, visit 8: Choose M or T.",37
22,38,2,9,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 2, visit 9: Choose M or T.",38
22,39,3,10,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 3, visit 10: Choose Q or C.",39
22,40,1,10,Z,0,0.25,0,H,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 1, visit 10: Choose Z or H.",40
22,41,3,11,Q,0,0.75,0,C,0.25,0,0,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 3, visit 11: Choose Q or C.",41
22,42,4,12,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine Q and experienced a loss (Reward: 0). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 4, visit 12: Choose G or F.",42
22,43,1,11,Z,1,0.25,1,H,0.25,1,1,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 1, visit 11: Choose Z or H.",43
22,44,4,13,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine Z and experienced a win (Reward: 1). The other machine, Machine H, would have resulted in a win (Reward: 1).

Casino 4, visit 13: Choose G or F.",44
22,45,3,12,Q,0,0.75,0,C,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 3, visit 12: Choose Q or C.",45
22,46,2,10,T,1,0.75,1,M,0.25,1,1,"Outcome: You chose Machine Q and experienced a loss (Reward: 0). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 2, visit 10: Choose M or T.",46
22,47,4,14,G,1,0.75,1,F,0.75,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 4, visit 14: Choose G or F.",47
22,48,4,15,G,1,0.75,1,F,0.75,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a loss (Reward: 0).

Casino 4, visit 15: Choose G or F.",48
22,49,1,12,Z,0,0.25,0,H,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a loss (Reward: 0).

Casino 1, visit 12: Choose Z or H.",49
22,50,3,13,Q,0,0.75,0,C,0.25,1,1,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 3, visit 13: Choose Q or C.",50
22,51,1,13,Z,0,0.25,0,H,0.25,1,1,"Outcome: You chose Machine Q and experienced a loss (Reward: 0). The other machine, Machine C, would have resulted in a win (Reward: 1).

Casino 1, visit 13: Choose Z or H.",51
22,52,4,16,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a win (Reward: 1).

Casino 4, visit 16: Choose G or F.",52
22,53,2,11,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 2, visit 11: Choose M or T.",53
22,54,3,14,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 3, visit 14: Choose Q or C.",54
22,55,1,14,H,0,0.25,0,Z,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 1, visit 14: Choose Z or H.",55
22,56,2,12,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine H and experienced a loss (Reward: 0). The other machine, Machine Z, would have resulted in a loss (Reward: 0).

Casino 2, visit 12: Choose M or T.",56
22,57,2,13,T,0,0.75,0,M,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 2, visit 13: Choose M or T.",57
22,58,1,15,Z,1,0.25,1,H,0.25,0,0,"Outcome: You chose Machine T and experienced a loss (Reward: 0). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 1, visit 15: Choose Z or H.",58
22,59,1,16,Z,0,0.25,0,H,0.25,0,0,"Outcome: You chose Machine Z and experienced a win (Reward: 1). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 1, visit 16: Choose Z or H.",59
22,60,1,17,Z,0,0.25,0,H,0.25,1,1,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 1, visit 17: Choose Z or H.",60
22,61,2,14,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a win (Reward: 1).

Casino 2, visit 14: Choose M or T.",61
22,62,2,15,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 2, visit 15: Choose M or T.",62
22,63,3,15,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 3, visit 15: Choose Q or C.",63
22,64,1,18,H,0,0.25,0,Z,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 1, visit 18: Choose Z or H.",64
22,65,3,16,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine H and experienced a loss (Reward: 0). The other machine, Machine Z, would have resulted in a loss (Reward: 0).

Casino 3, visit 16: Choose Q or C.",65
22,66,2,16,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 2, visit 16: Choose M or T.",66
22,67,3,17,Q,0,0.75,0,C,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 3, visit 17: Choose Q or C.",67
22,68,3,18,Q,0,0.75,0,C,0.25,1,1,"Outcome: You chose Machine Q and experienced a loss (Reward: 0). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 3, visit 18: Choose Q or C.",68
22,69,4,17,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine Q and experienced a loss (Reward: 0). The other machine, Machine C, would have resulted in a win (Reward: 1).

Casino 4, visit 17: Choose G or F.",69
22,70,3,19,Q,1,0.75,1,C,0.25,1,1,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 3, visit 19: Choose Q or C.",70
22,71,2,17,T,1,0.75,1,M,0.25,1,1,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a win (Reward: 1).

Casino 2, visit 17: Choose M or T.",71
22,72,4,18,G,1,0.75,1,F,0.75,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 4, visit 18: Choose G or F.",72
22,73,2,18,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a loss (Reward: 0).

Casino 2, visit 18: Choose M or T.",73
22,74,4,19,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 4, visit 19: Choose G or F.",74
22,75,4,20,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 4, visit 20: Choose G or F.",75
22,76,4,21,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 4, visit 21: Choose G or F.",76
22,77,2,19,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 2, visit 19: Choose M or T.",77
22,78,2,20,T,0,0.75,0,M,0.25,0,0,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 2, visit 20: Choose M or T.",78
22,79,2,21,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine T and experienced a loss (Reward: 0). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 2, visit 21: Choose M or T.",79
22,80,2,22,T,1,0.75,1,M,0.25,1,1,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 2, visit 22: Choose M or T.",80
22,81,1,19,Z,1,0.25,1,H,0.25,1,1,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a win (Reward: 1).

Casino 1, visit 19: Choose Z or H.",81
22,82,2,23,T,1,0.75,1,M,0.25,0,0,"Outcome: You chose Machine Z and experienced a win (Reward: 1). The other machine, Machine H, would have resulted in a win (Reward: 1).

Casino 2, visit 23: Choose M or T.",82
22,83,4,22,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine T and experienced a win (Reward: 1). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 4, visit 22: Choose G or F.",83
22,84,1,20,Z,0,0.25,0,H,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 1, visit 20: Choose Z or H.",84
22,85,1,21,Z,0,0.25,0,H,0.25,0,0,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 1, visit 21: Choose Z or H.",85
22,86,3,20,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 3, visit 20: Choose Q or C.",86
22,87,1,22,Z,1,0.25,1,H,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 1, visit 22: Choose Z or H.",87
22,88,3,21,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine Z and experienced a win (Reward: 1). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 3, visit 21: Choose Q or C.",88
22,89,3,22,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 3, visit 22: Choose Q or C.",89
22,90,2,24,T,0,0.75,0,M,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 2, visit 24: Choose M or T.",90
22,91,3,23,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine T and experienced a loss (Reward: 0). The other machine, Machine M, would have resulted in a loss (Reward: 0).

Casino 3, visit 23: Choose Q or C.",91
22,92,4,23,G,0,0.75,0,F,0.75,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 4, visit 23: Choose G or F.",92
22,93,1,23,Z,0,0.25,0,H,0.25,0,0,"Outcome: You chose Machine G and experienced a loss (Reward: 0). The other machine, Machine F, would have resulted in a loss (Reward: 0).

Casino 1, visit 23: Choose Z or H.",93
22,94,4,24,G,1,0.75,1,F,0.75,1,1,"Outcome: You chose Machine Z and experienced a loss (Reward: 0). The other machine, Machine H, would have resulted in a loss (Reward: 0).

Casino 4, visit 24: Choose G or F.",94
22,95,3,24,Q,1,0.75,1,C,0.25,0,0,"Outcome: You chose Machine G and experienced a win (Reward: 1). The other machine, Machine F, would have resulted in a win (Reward: 1).

Casino 3, visit 24: Choose Q or C.",95
22,96,1,24,Z,1,0.25,1,H,0.25,0,0,"Outcome: You chose Machine Q and experienced a win (Reward: 1). The other machine, Machine C, would have resulted in a loss (Reward: 0).

Casino 1, visit 24: Choose Z or H.",96
